"location","peoNum","time","isHoliday","min_temp","max_temp","avg_temp","subjective_precipitation_category"
"PQFN",11,"2026-03-06T05:15:02.674Z",false,15,21,18.1,2
"CMSC",28,"2026-03-06T05:15:02.674Z",false,14.5,22.2,17.8,0
"NTSC",23,"2026-03-06T05:15:02.674Z",false,14.5,22.2,17.8,0
"RFFN",20,"2026-03-06T05:15:02.674Z",false,15,21,18.1,2
"ZBSC",19,"2026-03-06T05:15:02.674Z",false,17,19.2,18.1,1
"BTSC",12,"2026-03-06T05:30:02.327Z",false,15,21,18.1,2
"DTSC",24,"2026-03-06T05:30:02.327Z",false,16.2,19,17.9,0
"JJSC",43,"2026-03-06T05:30:02.327Z",false,16.2,19,17.9,0
"NHSC",33,"2026-03-06T05:30:02.327Z",false,15,21,18.1,2
"SLSC",28,"2026-03-06T05:30:02.327Z",false,15,21,18.1,2
"SSSC",24,"2026-03-06T05:30:02.327Z",false,15,21,18.1,2
"WSSC",14,"2026-03-06T05:30:02.327Z",false,16.2,19,17.9,0
"ZSSC",18,"2026-03-06T05:30:02.327Z",false,16.2,19,17.9,0
"LKSC",24,"2026-03-06T05:30:02.327Z",false,16.2,19,17.9,0
"TYSC",17,"2026-03-06T05:30:02.327Z",false,16.4,18.9,17.8,2
"SCSC",20,"2026-03-06T05:30:02.327Z",false,16.2,19,17.9,0
"NGSC",33,"2026-03-06T05:30:02.327Z",false,15,21,18.1,2
"PQFN",11,"2026-03-06T05:30:02.327Z",false,15,21,18.1,2
"CMSC",24,"2026-03-06T05:30:02.327Z",false,14.5,22.2,17.8,0
"NTSC",21,"2026-03-06T05:30:02.327Z",false,14.5,22.2,17.8,0
"RFFN",20,"2026-03-06T05:30:02.327Z",false,15,21,18.1,2
"ZBSC",15,"2026-03-06T05:30:02.327Z",false,17,19.2,18.1,1
"BTSC",17,"2026-03-06T05:45:02.263Z",false,15,21,18.1,2
"DTSC",24,"2026-03-06T05:45:02.263Z",false,16.2,19,17.9,0
"JJSC",46,"2026-03-06T05:45:02.263Z",false,16.2,19,17.9,0
"NHSC",31,"2026-03-06T05:45:02.263Z",false,15,21,18.1,2
"SLSC",25,"2026-03-06T05:45:02.263Z",false,15,21,18.1,2
"SSSC",22,"2026-03-06T05:45:02.263Z",false,15,21,18.1,2
"WSSC",13,"2026-03-06T05:45:02.263Z",false,16.2,19,17.9,0
"ZSSC",18,"2026-03-06T05:45:02.263Z",false,16.2,19,17.9,0
"LKSC",24,"2026-03-06T05:45:02.263Z",false,16.2,19,17.9,0
"TYSC",20,"2026-03-06T05:45:02.263Z",false,16.4,18.9,17.8,2
"SCSC",33,"2026-03-06T05:45:02.263Z",false,16.2,19,17.9,0
"NGSC",31,"2026-03-06T05:45:02.263Z",false,15,21,18.1,2
"PQFN",12,"2026-03-06T05:45:02.263Z",false,15,21,18.1,2
"CMSC",24,"2026-03-06T05:45:02.263Z",false,14.5,22.2,17.8,0
"NTSC",24,"2026-03-06T05:45:02.263Z",false,14.5,22.2,17.8,0
"RFFN",22,"2026-03-06T05:45:02.263Z",false,15,21,18.1,2
"BTSC",15,"2026-03-06T06:00:02.711Z",false,15,21,18.1,2
"DTSC",23,"2026-03-06T06:00:02.711Z",false,16.2,19,17.9,0
"JJSC",46,"2026-03-06T06:00:02.711Z",false,16.2,19,17.9,0
"NHSC",34,"2026-03-06T06:00:02.711Z",false,15,21,18.1,2
"SLSC",21,"2026-03-06T06:00:02.711Z",false,15,21,18.1,2
"SSSC",23,"2026-03-06T06:00:02.711Z",false,15,21,18.1,2
"WSSC",16,"2026-03-06T06:00:02.711Z",false,16.2,19,17.9,0
"ZSSC",12,"2026-03-06T06:00:02.711Z",false,16.2,19,17.9,0
"LKSC",22,"2026-03-06T06:00:02.711Z",false,16.2,19,17.9,0
"TYSC",18,"2026-03-06T06:00:02.711Z",false,16.4,18.9,17.8,2
"SCSC",40,"2026-03-06T06:00:02.711Z",false,16.2,19,17.9,0
"NGSC",34,"2026-03-06T06:00:02.711Z",false,15,21,18.1,2
"PQFN",11,"2026-03-06T06:00:02.711Z",false,15,21,18.1,2
"CMSC",21,"2026-03-06T06:00:02.711Z",false,14.5,22.2,17.8,0
"NTSC",24,"2026-03-06T06:00:02.711Z",false,14.5,22.2,17.8,0
"RFFN",23,"2026-03-06T06:00:02.711Z",false,15,21,18.1,2
"BTSC",19,"2026-03-06T06:15:02.074Z",false,15,21,18.1,2
"DTSC",39,"2026-03-06T06:15:02.074Z",false,16.2,19,17.9,0
"JJSC",74,"2026-03-06T06:15:02.074Z",false,16.2,19,17.9,0
"NHSC",42,"2026-03-06T06:15:02.074Z",false,15,21,18.1,2
"SLSC",41,"2026-03-06T06:15:02.074Z",false,15,21,18.1,2
"SSSC",48,"2026-03-06T06:15:02.074Z",false,15,21,18.1,2
"WSSC",33,"2026-03-06T06:15:02.074Z",false,16.2,19,17.9,0
"ZSSC",22,"2026-03-06T06:15:02.074Z",false,16.2,19,17.9,0
"LKSC",30,"2026-03-06T06:15:02.074Z",false,16.2,19,17.9,0
"TYSC",17,"2026-03-06T06:15:02.074Z",false,16.4,18.9,17.8,2
"SCSC",45,"2026-03-06T06:15:02.074Z",false,16.2,19,17.9,0
"NGSC",57,"2026-03-06T06:15:02.074Z",false,15,21,18.1,2
"PQFN",11,"2026-03-06T06:15:02.074Z",false,15,21,18.1,2
"CMSC",30,"2026-03-06T06:15:02.074Z",false,14.5,22.2,17.8,0
"NTSC",27,"2026-03-06T06:15:02.074Z",false,14.5,22.2,17.8,0
"RFFN",24,"2026-03-06T06:15:02.074Z",false,15,21,18.1,2
"ZBSC",14,"2026-03-06T06:15:02.074Z",false,17,19.2,18.1,1
"BTSC",20,"2026-03-06T06:30:02.661Z",false,15,21,18.1,2
"DTSC",48,"2026-03-06T06:30:02.661Z",false,16.2,19,17.9,0
"JJSC",78,"2026-03-06T06:30:02.661Z",false,16.2,19,17.9,0
"NHSC",48,"2026-03-06T06:30:02.661Z",false,15,21,18.1,2
"SLSC",45,"2026-03-06T06:30:02.661Z",false,15,21,18.1,2
"SSSC",52,"2026-03-06T06:30:02.661Z",false,15,21,18.1,2
"WSSC",38,"2026-03-06T06:30:02.661Z",false,16.2,19,17.9,0
"ZSSC",19,"2026-03-06T06:30:02.661Z",false,16.2,19,17.9,0
"LKSC",26,"2026-03-06T06:30:02.661Z",false,16.2,19,17.9,0
"TYSC",18,"2026-03-06T06:30:02.661Z",false,16.4,18.9,17.8,2
"SCSC",50,"2026-03-06T06:30:02.661Z",false,16.2,19,17.9,0
"NGSC",59,"2026-03-06T06:30:02.661Z",false,15,21,18.1,2
"PQFN",15,"2026-03-06T06:30:02.661Z",false,15,21,18.1,2
"CMSC",26,"2026-03-06T06:30:02.661Z",false,14.5,22.2,17.8,0
"NTSC",31,"2026-03-06T06:30:02.661Z",false,14.5,22.2,17.8,0
"RFFN",20,"2026-03-06T06:30:02.661Z",false,15,21,18.1,2
"ZBSC",16,"2026-03-06T06:30:02.661Z",false,17,19.2,18.1,1
"BTSC",22,"2026-03-06T06:45:02.741Z",false,15,21,18.1,2
"DTSC",49,"2026-03-06T06:45:02.741Z",false,16.2,19,17.9,0
"JJSC",86,"2026-03-06T06:45:02.741Z",false,16.2,19,17.9,0
"NHSC",53,"2026-03-06T06:45:02.741Z",false,15,21,18.1,2
"SLSC",47,"2026-03-06T06:45:02.741Z",false,15,21,18.1,2
"SSSC",64,"2026-03-06T06:45:02.741Z",false,15,21,18.1,2
"WSSC",38,"2026-03-06T06:45:02.741Z",false,16.2,19,17.9,0
"ZSSC",20,"2026-03-06T06:45:02.741Z",false,16.2,19,17.9,0
"LKSC",27,"2026-03-06T06:45:02.741Z",false,16.2,19,17.9,0
"TYSC",25,"2026-03-06T06:45:02.741Z",false,16.4,18.9,17.8,2
"SCSC",50,"2026-03-06T06:45:02.741Z",false,16.2,19,17.9,0
"NGSC",66,"2026-03-06T06:45:02.741Z",false,15,21,18.1,2
"PQFN",18,"2026-03-06T06:45:02.741Z",false,15,21,18.1,2
"CMSC",27,"2026-03-06T06:45:02.741Z",false,14.5,22.2,17.8,0
"NTSC",35,"2026-03-06T06:45:02.741Z",false,14.5,22.2,17.8,0
"RFFN",26,"2026-03-06T06:45:02.741Z",false,15,21,18.1,2
"ZBSC",21,"2026-03-06T06:45:02.741Z",false,17,19.2,18.1,1
"BTSC",20,"2026-03-06T07:00:02.020Z",false,15,21,18.1,2
"DTSC",56,"2026-03-06T07:00:02.020Z",false,16.2,19,17.9,0
"JJSC",87,"2026-03-06T07:00:02.020Z",false,16.2,19,17.9,0
"NHSC",55,"2026-03-06T07:00:02.020Z",false,15,21,18.1,2
"SLSC",42,"2026-03-06T07:00:02.020Z",false,15,21,18.1,2
"SSSC",68,"2026-03-06T07:00:02.020Z",false,15,21,18.1,2
"WSSC",38,"2026-03-06T07:00:02.020Z",false,16.2,19,17.9,0
"ZSSC",24,"2026-03-06T07:00:02.020Z",false,16.2,19,17.9,0
"LKSC",23,"2026-03-06T07:00:02.020Z",false,16.2,19,17.9,0
"TYSC",32,"2026-03-06T07:00:02.020Z",false,16.4,18.9,17.8,2
"SCSC",47,"2026-03-06T07:00:02.020Z",false,16.2,19,17.9,0
"NGSC",65,"2026-03-06T07:00:02.020Z",false,15,21,18.1,2
"PQFN",21,"2026-03-06T07:00:02.020Z",false,15,21,18.1,2
"CMSC",23,"2026-03-06T07:00:02.020Z",false,14.5,22.2,17.8,0
"NTSC",40,"2026-03-06T07:00:02.020Z",false,14.5,22.2,17.8,0
"RFFN",27,"2026-03-06T07:00:02.020Z",false,15,21,18.1,2
"BTSC",22,"2026-03-06T07:15:01.937Z",false,15,21,18.1,2
"DTSC",55,"2026-03-06T07:15:01.937Z",false,16.2,19,17.9,0
"JJSC",87,"2026-03-06T07:15:01.937Z",false,16.2,19,17.9,0
"NHSC",58,"2026-03-06T07:15:01.937Z",false,15,21,18.1,2
"SLSC",41,"2026-03-06T07:15:01.937Z",false,15,21,18.1,2
"SSSC",61,"2026-03-06T07:15:01.937Z",false,15,21,18.1,2
"WSSC",39,"2026-03-06T07:15:01.937Z",false,16.2,19,17.9,0
"ZSSC",27,"2026-03-06T07:15:01.937Z",false,16.2,19,17.9,0
"LKSC",22,"2026-03-06T07:15:01.937Z",false,16.2,19,17.9,0
"TYSC",37,"2026-03-06T07:15:01.937Z",false,16.4,18.9,17.8,2
"SCSC",48,"2026-03-06T07:15:01.937Z",false,16.2,19,17.9,0
"NGSC",65,"2026-03-06T07:15:01.937Z",false,15,21,18.1,2
"PQFN",24,"2026-03-06T07:15:01.937Z",false,15,21,18.1,2
"CMSC",23,"2026-03-06T07:15:01.937Z",false,14.5,22.2,17.8,0
"NTSC",35,"2026-03-06T07:15:01.937Z",false,14.5,22.2,17.8,0
"RFFN",28,"2026-03-06T07:15:01.937Z",false,15,21,18.1,2
"ZBSC",25,"2026-03-06T07:15:01.937Z",false,17,19.2,18.1,1
"BTSC",25,"2026-03-06T07:30:02.395Z",false,15,21,18.1,2
"DTSC",48,"2026-03-06T07:30:02.395Z",false,16.2,19,17.9,0
"JJSC",93,"2026-03-06T07:30:02.395Z",false,16.2,19,17.9,0
"NHSC",62,"2026-03-06T07:30:02.395Z",false,15,21,18.1,2
"SLSC",37,"2026-03-06T07:30:02.395Z",false,15,21,18.1,2
"SSSC",55,"2026-03-06T07:30:02.395Z",false,15,21,18.1,2
"WSSC",36,"2026-03-06T07:30:02.395Z",false,16.2,19,17.9,0
"ZSSC",30,"2026-03-06T07:30:02.395Z",false,16.2,19,17.9,0
"LKSC",26,"2026-03-06T07:30:02.395Z",false,16.2,19,17.9,0
"TYSC",31,"2026-03-06T07:30:02.395Z",false,16.4,18.9,17.8,2
"SCSC",56,"2026-03-06T07:30:02.395Z",false,16.2,19,17.9,0
"NGSC",67,"2026-03-06T07:30:02.395Z",false,15,21,18.1,2
"PQFN",22,"2026-03-06T07:30:02.395Z",false,15,21,18.1,2
"CMSC",26,"2026-03-06T07:30:02.395Z",false,14.5,22.2,17.8,0
"NTSC",32,"2026-03-06T07:30:02.395Z",false,14.5,22.2,17.8,0
"RFFN",30,"2026-03-06T07:30:02.395Z",false,15,21,18.1,2
"ZBSC",25,"2026-03-06T07:30:02.395Z",false,17,19.2,18.1,1
"BTSC",23,"2026-03-06T07:45:01.879Z",false,15,21,18.1,2
"DTSC",48,"2026-03-06T07:45:01.879Z",false,16.2,19,17.9,0
"JJSC",94,"2026-03-06T07:45:01.879Z",false,16.2,19,17.9,0
"NHSC",59,"2026-03-06T07:45:01.879Z",false,15,21,18.1,2
"SLSC",36,"2026-03-06T07:45:01.879Z",false,15,21,18.1,2
"SSSC",47,"2026-03-06T07:45:01.879Z",false,15,21,18.1,2
"WSSC",31,"2026-03-06T07:45:01.879Z",false,16.2,19,17.9,0
"ZSSC",33,"2026-03-06T07:45:01.879Z",false,16.2,19,17.9,0
"LKSC",24,"2026-03-06T07:45:01.879Z",false,16.2,19,17.9,0
"TYSC",27,"2026-03-06T07:45:01.879Z",false,16.4,18.9,17.8,2
"SCSC",49,"2026-03-06T07:45:01.879Z",false,16.2,19,17.9,0
"NGSC",55,"2026-03-06T07:45:01.879Z",false,15,21,18.1,2
"PQFN",24,"2026-03-06T07:45:01.879Z",false,15,21,18.1,2
"CMSC",24,"2026-03-06T07:45:01.879Z",false,14.5,22.2,17.8,0
"NTSC",37,"2026-03-06T07:45:01.879Z",false,14.5,22.2,17.8,0
"RFFN",23,"2026-03-06T07:45:01.879Z",false,15,21,18.1,2
"ZBSC",33,"2026-03-06T07:45:01.879Z",false,17,19.2,18.1,1
"BTSC",25,"2026-03-06T08:00:02.031Z",true,15,21,18.1,2
"DTSC",45,"2026-03-06T08:00:02.031Z",true,16.2,19,17.9,0
"JJSC",82,"2026-03-06T08:00:02.031Z",true,16.2,19,17.9,0
"NHSC",56,"2026-03-06T08:00:02.031Z",true,15,21,18.1,2
"SLSC",25,"2026-03-06T08:00:02.031Z",true,15,21,18.1,2
"SSSC",40,"2026-03-06T08:00:02.031Z",true,15,21,18.1,2
"WSSC",25,"2026-03-06T08:00:02.031Z",true,16.2,19,17.9,0
"ZSSC",30,"2026-03-06T08:00:02.031Z",true,16.2,19,17.9,0
"LKSC",29,"2026-03-06T08:00:02.031Z",true,16.2,19,17.9,0
"TYSC",28,"2026-03-06T08:00:02.031Z",true,16.4,18.9,17.8,2
"SCSC",44,"2026-03-06T08:00:02.031Z",true,16.2,19,17.9,0
"NGSC",45,"2026-03-06T08:00:02.031Z",true,15,21,18.1,2
"PQFN",24,"2026-03-06T08:00:02.031Z",true,15,21,18.1,2
"CMSC",29,"2026-03-06T08:00:02.031Z",true,14.5,22.2,17.8,0
"NTSC",33,"2026-03-06T08:00:02.031Z",true,14.5,22.2,17.8,0
"RFFN",23,"2026-03-06T08:00:02.031Z",true,15,21,18.1,2
"ZBSC",35,"2026-03-06T08:00:02.031Z",true,17,19.2,18.1,1
"BTSC",21,"2026-03-06T08:15:02.488Z",true,15,21,18.1,2
"DTSC",50,"2026-03-06T08:15:02.488Z",true,16.2,19,17.9,0
"JJSC",81,"2026-03-06T08:15:02.488Z",true,16.2,19,17.9,0
"NHSC",59,"2026-03-06T08:15:02.488Z",true,15,21,18.1,2
"SLSC",27,"2026-03-06T08:15:02.488Z",true,15,21,18.1,2
"SSSC",38,"2026-03-06T08:15:02.488Z",true,15,21,18.1,2
"WSSC",26,"2026-03-06T08:15:02.488Z",true,16.2,19,17.9,0
"ZSSC",25,"2026-03-06T08:15:02.488Z",true,16.2,19,17.9,0
"LKSC",27,"2026-03-06T08:15:02.488Z",true,16.2,19,17.9,0
"TYSC",30,"2026-03-06T08:15:02.488Z",true,16.4,18.9,17.8,2
"SCSC",43,"2026-03-06T08:15:02.488Z",true,16.2,19,17.9,0
"NGSC",42,"2026-03-06T08:15:02.488Z",true,15,21,18.1,2
"PQFN",23,"2026-03-06T08:15:02.488Z",true,15,21,18.1,2
"CMSC",28,"2026-03-06T08:15:02.488Z",true,14.5,22.2,17.8,0
"NTSC",41,"2026-03-06T08:15:02.488Z",true,14.5,22.2,17.8,0
"RFFN",15,"2026-03-06T08:15:02.488Z",true,15,21,18.1,2
"ZBSC",39,"2026-03-06T08:15:02.488Z",true,17,19.2,18.1,1
"BTSC",16,"2026-03-06T08:30:02.137Z",true,15,21,18.1,2
"DTSC",63,"2026-03-06T08:30:02.137Z",true,16.2,19,17.9,0
"JJSC",83,"2026-03-06T08:30:02.137Z",true,16.2,19,17.9,0
"NHSC",60,"2026-03-06T08:30:02.137Z",true,15,21,18.1,2
"SLSC",33,"2026-03-06T08:30:02.137Z",true,15,21,18.1,2
"SSSC",46,"2026-03-06T08:30:02.137Z",true,15,21,18.1,2
"WSSC",36,"2026-03-06T08:30:02.137Z",true,16.2,19,17.9,0
"ZSSC",20,"2026-03-06T08:30:02.137Z",true,16.2,19,17.9,0
"LKSC",28,"2026-03-06T08:30:02.137Z",true,16.2,19,17.9,0
"TYSC",27,"2026-03-06T08:30:02.137Z",true,16.4,18.9,17.8,2
"SCSC",51,"2026-03-06T08:30:02.137Z",true,16.2,19,17.9,0
"NGSC",43,"2026-03-06T08:30:02.137Z",true,15,21,18.1,2
"PQFN",28,"2026-03-06T08:30:02.137Z",true,15,21,18.1,2
"CMSC",28,"2026-03-06T08:30:02.137Z",true,14.5,22.2,17.8,0
"NTSC",49,"2026-03-06T08:30:02.137Z",true,14.5,22.2,17.8,0
"RFFN",19,"2026-03-06T08:30:02.137Z",true,15,21,18.1,2
"ZBSC",45,"2026-03-06T08:30:02.137Z",true,17,19.2,18.1,1
"BTSC",18,"2026-03-06T08:45:02.262Z",true,15,21,18.1,2
"DTSC",64,"2026-03-06T08:45:02.262Z",true,16.2,19,17.9,0
"JJSC",87,"2026-03-06T08:45:02.262Z",true,16.2,19,17.9,0
"NHSC",75,"2026-03-06T08:45:02.262Z",true,15,21,18.1,2
"SLSC",41,"2026-03-06T08:45:02.262Z",true,15,21,18.1,2
"SSSC",53,"2026-03-06T08:45:02.262Z",true,15,21,18.1,2
"WSSC",42,"2026-03-06T08:45:02.262Z",true,16.2,19,17.9,0
"ZSSC",18,"2026-03-06T08:45:02.262Z",true,16.2,19,17.9,0
"LKSC",29,"2026-03-06T08:45:02.262Z",true,16.2,19,17.9,0
"TYSC",29,"2026-03-06T08:45:02.262Z",true,16.4,18.9,17.8,2
"SCSC",49,"2026-03-06T08:45:02.262Z",true,16.2,19,17.9,0
"NGSC",57,"2026-03-06T08:45:02.262Z",true,15,21,18.1,2
"PQFN",27,"2026-03-06T08:45:02.262Z",true,15,21,18.1,2
"CMSC",29,"2026-03-06T08:45:02.262Z",true,14.5,22.2,17.8,0
"NTSC",58,"2026-03-06T08:45:02.262Z",true,14.5,22.2,17.8,0
"RFFN",19,"2026-03-06T08:45:02.262Z",true,15,21,18.1,2
"ZBSC",41,"2026-03-06T08:45:02.262Z",true,17,19.2,18.1,1
"BTSC",13,"2026-03-06T09:00:02.889Z",true,15,21,18.1,2
"DTSC",61,"2026-03-06T09:00:02.889Z",true,16.2,19,17.9,0
"JJSC",79,"2026-03-06T09:00:02.889Z",true,16.2,19,17.9,0
"NHSC",73,"2026-03-06T09:00:02.889Z",true,15,21,18.1,2
"SLSC",39,"2026-03-06T09:00:02.889Z",true,15,21,18.1,2
"SSSC",63,"2026-03-06T09:00:02.889Z",true,15,21,18.1,2
"WSSC",42,"2026-03-06T09:00:02.889Z",true,16.2,19,17.9,0
"ZSSC",14,"2026-03-06T09:00:02.889Z",true,16.2,19,17.9,0
"LKSC",30,"2026-03-06T09:00:02.889Z",true,16.2,19,17.9,0
"TYSC",27,"2026-03-06T09:00:02.889Z",true,16.4,18.9,17.8,2
"SCSC",52,"2026-03-06T09:00:02.889Z",true,16.2,19,17.9,0
"NGSC",68,"2026-03-06T09:00:02.889Z",true,15,21,18.1,2
"PQFN",27,"2026-03-06T09:00:02.889Z",true,15,21,18.1,2
"CMSC",30,"2026-03-06T09:00:02.889Z",true,14.5,22.2,17.8,0
"NTSC",59,"2026-03-06T09:00:02.889Z",true,14.5,22.2,17.8,0
"RFFN",25,"2026-03-06T09:00:02.889Z",true,15,21,18.1,2
"ZBSC",45,"2026-03-06T09:00:02.889Z",true,17,19.2,18.1,1
"BTSC",14,"2026-03-06T09:15:02.664Z",true,15,21,18.1,2
"DTSC",52,"2026-03-06T09:15:02.664Z",true,16.2,19,17.9,0
"JJSC",79,"2026-03-06T09:15:02.664Z",true,16.2,19,17.9,0
"NHSC",70,"2026-03-06T09:15:02.664Z",true,15,21,18.1,2
"SLSC",48,"2026-03-06T09:15:02.664Z",true,15,21,18.1,2
"SSSC",55,"2026-03-06T09:15:02.664Z",true,15,21,18.1,2
"WSSC",37,"2026-03-06T09:15:02.664Z",true,16.2,19,17.9,0
"ZSSC",22,"2026-03-06T09:15:02.664Z",true,16.2,19,17.9,0
"LKSC",33,"2026-03-06T09:15:02.664Z",true,16.2,19,17.9,0
"TYSC",30,"2026-03-06T09:15:02.664Z",true,16.4,18.9,17.8,2
"SCSC",56,"2026-03-06T09:15:02.664Z",true,16.2,19,17.9,0
"NGSC",59,"2026-03-06T09:15:02.664Z",true,15,21,18.1,2
"CMSC",33,"2026-03-06T09:15:02.664Z",true,14.5,22.2,17.8,0
"RFFN",22,"2026-03-06T09:15:02.664Z",true,15,21,18.1,2
"BTSC",15,"2026-03-06T09:30:02.736Z",true,15,21,18.1,2
"DTSC",52,"2026-03-06T09:30:02.736Z",true,16.2,19,17.9,0
"JJSC",81,"2026-03-06T09:30:02.736Z",true,16.2,19,17.9,0
"NHSC",69,"2026-03-06T09:30:02.736Z",true,15,21,18.1,2
"SLSC",59,"2026-03-06T09:30:02.736Z",true,15,21,18.1,2
"SSSC",53,"2026-03-06T09:30:02.736Z",true,15,21,18.1,2
"WSSC",31,"2026-03-06T09:30:02.736Z",true,16.2,19,17.9,0
"ZSSC",24,"2026-03-06T09:30:02.736Z",true,16.2,19,17.9,0
"LKSC",33,"2026-03-06T09:30:02.736Z",true,16.2,19,17.9,0
"TYSC",24,"2026-03-06T09:30:02.736Z",true,16.4,18.9,17.8,2
"SCSC",56,"2026-03-06T09:30:02.736Z",true,16.2,19,17.9,0
"NGSC",54,"2026-03-06T09:30:02.736Z",true,15,21,18.1,2
"CMSC",33,"2026-03-06T09:30:02.736Z",true,14.5,22.2,17.8,0
"RFFN",23,"2026-03-06T09:30:02.736Z",true,15,21,18.1,2
"BTSC",18,"2026-03-06T09:45:02.726Z",true,15,21,18.1,2
"DTSC",42,"2026-03-06T09:45:02.726Z",true,16.2,19,17.9,0
"JJSC",73,"2026-03-06T09:45:02.726Z",true,16.2,19,17.9,0
"NHSC",48,"2026-03-06T09:45:02.726Z",true,15,21,18.1,2
"SLSC",50,"2026-03-06T09:45:02.726Z",true,15,21,18.1,2
"SSSC",54,"2026-03-06T09:45:02.726Z",true,15,21,18.1,2
"WSSC",29,"2026-03-06T09:45:02.726Z",true,16.2,19,17.9,0
"ZSSC",22,"2026-03-06T09:45:02.726Z",true,16.2,19,17.9,0
"LKSC",36,"2026-03-06T09:45:02.726Z",true,16.2,19,17.9,0
"TYSC",22,"2026-03-06T09:45:02.726Z",true,16.4,18.9,17.8,2
"SCSC",58,"2026-03-06T09:45:02.726Z",true,16.2,19,17.9,0
"NGSC",52,"2026-03-06T09:45:02.726Z",true,15,21,18.1,2
"PQFN",32,"2026-03-06T09:45:02.726Z",true,15,21,18.1,2
"CMSC",36,"2026-03-06T09:45:02.726Z",true,14.5,22.2,17.8,0
"NTSC",49,"2026-03-06T09:45:02.726Z",true,14.5,22.2,17.8,0
"RFFN",22,"2026-03-06T09:45:02.726Z",true,15,21,18.1,2
"BTSC",24,"2026-03-06T10:00:02.626Z",true,15,21,18.1,2
"DTSC",46,"2026-03-06T10:00:02.626Z",true,16.2,19,17.9,0
"JJSC",74,"2026-03-06T10:00:02.626Z",true,16.2,19,17.9,0
"NHSC",51,"2026-03-06T10:00:02.626Z",true,15,21,18.1,2
"SLSC",50,"2026-03-06T10:00:02.626Z",true,15,21,18.1,2
"SSSC",51,"2026-03-06T10:00:02.626Z",true,15,21,18.1,2
"WSSC",35,"2026-03-06T10:00:02.626Z",true,16.2,19,17.9,0
"ZSSC",19,"2026-03-06T10:00:02.626Z",true,16.2,19,17.9,0
"LKSC",38,"2026-03-06T10:00:02.626Z",true,16.2,19,17.9,0
"TYSC",16,"2026-03-06T10:00:02.626Z",true,16.4,18.9,17.8,2
"SCSC",51,"2026-03-06T10:00:02.626Z",true,16.2,19,17.9,0
"NGSC",47,"2026-03-06T10:00:02.626Z",true,15,21,18.1,2
"PQFN",30,"2026-03-06T10:00:02.626Z",true,15,21,18.1,2
"CMSC",38,"2026-03-06T10:00:02.626Z",true,14.5,22.2,17.8,0
"NTSC",47,"2026-03-06T10:00:02.626Z",true,14.5,22.2,17.8,0
"RFFN",22,"2026-03-06T10:00:02.626Z",true,15,21,18.1,2
"ZBSC",23,"2026-03-06T10:00:02.626Z",true,17,19.2,18.1,1
"BTSC",23,"2026-03-06T10:15:02.635Z",true,15,21,18.1,2
"DTSC",49,"2026-03-06T10:15:02.635Z",true,16.2,19,17.9,0
"JJSC",76,"2026-03-06T10:15:02.635Z",true,16.2,19,17.9,0
"NHSC",56,"2026-03-06T10:15:02.635Z",true,15,21,18.1,2
"SLSC",49,"2026-03-06T10:15:02.635Z",true,15,21,18.1,2
"SSSC",62,"2026-03-06T10:15:02.635Z",true,15,21,18.1,2
"WSSC",43,"2026-03-06T10:15:02.635Z",true,16.2,19,17.9,0
"ZSSC",21,"2026-03-06T10:15:02.635Z",true,16.2,19,17.9,0
"LKSC",38,"2026-03-06T10:15:02.635Z",true,16.2,19,17.9,0
"TYSC",26,"2026-03-06T10:15:02.635Z",true,16.4,18.9,17.8,2
"SCSC",56,"2026-03-06T10:15:02.635Z",true,16.2,19,17.9,0
"NGSC",49,"2026-03-06T10:15:02.635Z",true,15,21,18.1,2
"PQFN",27,"2026-03-06T10:15:02.635Z",true,15,21,18.1,2
"CMSC",38,"2026-03-06T10:15:02.635Z",true,14.5,22.2,17.8,0
"NTSC",66,"2026-03-06T10:15:02.635Z",true,14.5,22.2,17.8,0
"RFFN",18,"2026-03-06T10:15:02.635Z",true,15,21,18.1,2
"ZBSC",30,"2026-03-06T10:15:02.635Z",true,17,19.2,18.1,1
"BTSC",23,"2026-03-06T10:30:02.501Z",true,15,21,18.1,2
"DTSC",41,"2026-03-06T10:30:02.501Z",true,16.2,19,17.9,0
"JJSC",83,"2026-03-06T10:30:02.501Z",true,16.2,19,17.9,0
"NHSC",64,"2026-03-06T10:30:02.501Z",true,15,21,18.1,2
"SLSC",59,"2026-03-06T10:30:02.501Z",true,15,21,18.1,2
"SSSC",67,"2026-03-06T10:30:02.501Z",true,15,21,18.1,2
"WSSC",44,"2026-03-06T10:30:02.501Z",true,16.2,19,17.9,0
"ZSSC",20,"2026-03-06T10:30:02.501Z",true,16.2,19,17.9,0
"LKSC",29,"2026-03-06T10:30:02.501Z",true,16.2,19,17.9,0
"TYSC",31,"2026-03-06T10:30:02.501Z",true,16.4,18.9,17.8,2
"SCSC",54,"2026-03-06T10:30:02.501Z",true,16.2,19,17.9,0
"NGSC",54,"2026-03-06T10:30:02.501Z",true,15,21,18.1,2
"PQFN",28,"2026-03-06T10:30:02.501Z",true,15,21,18.1,2
"CMSC",29,"2026-03-06T10:30:02.501Z",true,14.5,22.2,17.8,0
"NTSC",68,"2026-03-06T10:30:02.501Z",true,14.5,22.2,17.8,0
"RFFN",21,"2026-03-06T10:30:02.501Z",true,15,21,18.1,2
"ZBSC",36,"2026-03-06T10:30:02.501Z",true,17,19.2,18.1,1
